snapped_at,price,market_cap,total_volume
2020-06-27 00:00:00 UTC,0.0040677270188612,72267346.77207993,5134408.21985467
2020-06-28 00:00:00 UTC,0.004016975175091272,71629947.60500655,4525242.001542529
2020-06-29 00:00:00 UTC,0.004037707234665259,71712941.04863933,4386411.081149972
2020-06-30 00:00:00 UTC,0.004763482669643808,84744185.43872258,9120673.498172611
2020-07-01 00:00:00 UTC,0.004326454216266099,77265274.19313732,5605051.984597771
2020-07-02 00:00:00 UTC,0.004441780770737551,79351414.94004731,4943197.079917606
2020-07-03 00:00:00 UTC,0.004194291365516965,74752513.18752632,5944049.62982145
2020-07-04 00:00:00 UTC,0.004478492462205432,87705286.09175481,5451087.875211188
2020-07-05 00:00:00 UTC,0.0047465108051347885,93672867.79085353,7132309.089925305
2020-07-06 00:00:00 UTC,0.0044120337505679464,87868969.95558038,6225092.702909057
2020-07-07 00:00:00 UTC,0.0045634907724597575,90292324.9404855,6803807.18204841
2020-07-08 00:00:00 UTC,0.004548697065313487,90185530.79284973,5494088.741508501
2020-07-09 00:00:00 UTC,0.00481221988755826,95336609.47782962,6683463.812180879
2020-07-10 00:00:00 UTC,0.005485278551878361,108782730.52914959,12863708.78372719
2020-07-11 00:00:00 UTC,0.005123224362444879,101737441.55402206,8526441.419715552
2020-07-12 00:00:00 UTC,0.005726625941948417,113738304.9643486,10203221.048946882
2020-07-13 00:00:00 UTC,0.006116894445221559,121766746.00958192,14857888.207398487
2020-07-14 00:00:00 UTC,0.005614828795719392,112022447.90255381,10265036.187311264
2020-07-15 00:00:00 UTC,0.005784006463373013,115230359.52189945,11953728.350827431
2020-07-16 00:00:00 UTC,0.005289705892254435,105159675.27055708,9100087.936408112
2020-07-17 00:00:00 UTC,0.005269725036143031,105119058.06199867,9271133.812493363
2020-07-18 00:00:00 UTC,0.005282881327713575,105602848.42295197,8901022.145184401
2020-07-19 00:00:00 UTC,0.0054489492323926,108393660.768394,8499547.151131798
2020-07-20 00:00:00 UTC,0.005223287208432859,103771969.26662706,8402188.921215737
2020-07-21 00:00:00 UTC,0.00491257594107196,98456773.06894779,8223235.325303391
2020-07-22 00:00:00 UTC,0.005724501001628788,115368340.1546515,14041673.82215415
2020-07-23 00:00:00 UTC,0.005504696886455404,109962632.38568573,13170271.32016781
2020-07-24 00:00:00 UTC,0.0052896969580606586,105612161.69544066,8805613.003834847
2020-07-25 00:00:00 UTC,0.005356356418656795,107407754.51613557,9655165.471665042
2020-07-26 00:00:00 UTC,0.005473841646221561,109754143.70623547,10457578.520628618
2020-07-27 00:00:00 UTC,0.005818431019833231,116791731.579429,12662563.605054917
2020-07-28 00:00:00 UTC,0.00554388707527114,111374333.45697027,10998462.056181343
2020-07-29 00:00:00 UTC,0.0058114330205046565,116928351.4560132,12570746.237071984
2020-07-30 00:00:00 UTC,0.005413006386173517,108684597.72725467,12665600.519394968
2020-07-31 00:00:00 UTC,0.005600511862561829,113518099.98448019,13097879.801216464
2020-08-01 00:00:00 UTC,0.005576526642826947,112248754.28272381,11696768.094807897
2020-08-02 00:00:00 UTC,0.00570125795808456,114823348.39454606,13083482.514695281
2020-08-03 00:00:00 UTC,0.005542433603324327,111803667.79732524,12171429.54426941
2020-08-04 00:00:00 UTC,0.005502133022879437,110937634.48667262,11486402.186486313
2020-08-05 00:00:00 UTC,0.005616439230333469,113180582.00943936,11079920.356937908
2020-08-06 00:00:00 UTC,0.006386156097589957,128304162.06602053,25729219.02099768
2020-08-07 00:00:00 UTC,0.006282014886472966,126800792.82552236,15534113.047985865
2020-08-08 00:00:00 UTC,0.006149876194510848,123692627.19483249,14026634.819416285
2020-08-09 00:00:00 UTC,0.006120279233120823,124091613.81519856,13397433.547598163
2020-08-10 00:00:00 UTC,0.006900958390728634,139593256.67371306,19250272.0497052
2020-08-11 00:00:00 UTC,0.008480595554487992,171813120.17246047,41141985.4942768
2020-08-12 00:00:00 UTC,0.007747753335344264,156564621.04712546,23881374.64120416
2020-08-13 00:00:00 UTC,0.008022276630881956,162376587.68079892,22549995.83609992
2020-08-14 00:00:00 UTC,0.008971741709327371,182072675.55994564,26846611.948930137
2020-08-15 00:00:00 UTC,0.008624050148512025,175716197.18075433,22357243.73382207
2020-08-16 00:00:00 UTC,0.009297166646323917,188517595.2582187,11425445.719272824
2020-08-17 00:00:00 UTC,0.008882839495721682,180050728.77596152,8675582.585715827
2020-08-18 00:00:00 UTC,0.009161597381461866,187404372.96227193,11409809.916689867
2020-08-19 00:00:00 UTC,0.008995435931092467,182482300.70365494,22546037.40141347
2020-08-20 00:00:00 UTC,0.008639119860327628,175539802.516181,20487357.690027993
2020-08-21 00:00:00 UTC,0.008855353257335278,181086256.01237875,17936915.94701737
2020-08-22 00:00:00 UTC,0.008156324523764084,165635432.38292196,17071042.590559825
2020-08-23 00:00:00 UTC,0.008389729372443,171209142.77911925,17965432.33022958
2020-08-24 00:00:00 UTC,0.008048567759782587,164231802.6019845,15196522.270569716
2020-08-25 00:00:00 UTC,0.007548936914207081,153606977.46915767,17692061.991997823
2020-08-26 00:00:00 UTC,0.006832751475804808,139603901.68776238,17928052.112590455
2020-08-27 00:00:00 UTC,0.007339408881358191,148737690.65733555,19879953.90598737
2020-08-28 00:00:00 UTC,0.006767380148304216,138333504.0689536,8253530.254567518
2020-08-29 00:00:00 UTC,0.00676351542269896,139490913.76000828,14878515.56288882
2020-08-30 00:00:00 UTC,0.006597793615720516,135006568.41649097,13972439.444630183
2020-08-31 00:00:00 UTC,0.007046818313498392,144353816.83731025,16935950.38896396
2020-09-01 00:00:00 UTC,0.006980315346331417,143699365.79064327,18557114.085238766
2020-09-02 00:00:00 UTC,0.006888101078441064,141415077.625943,18150238.671307296
2020-09-03 00:00:00 UTC,0.00636220113282352,130595852.86882608,19105261.704811927
2020-09-04 00:00:00 UTC,0.005351567740932923,110499613.72267587,13648163.262125116
2020-09-05 00:00:00 UTC,0.005602193648841173,115149421.90621285,15575735.93269614
2020-09-06 00:00:00 UTC,0.004804421631971418,98528049.93017551,13743478.960523244
2020-09-07 00:00:00 UTC,0.005212501686713283,107499754.92944157,14172113.111918818
2020-09-08 00:00:00 UTC,0.00526778454602585,108500296.9889506,11222601.036843764
2020-09-09 00:00:00 UTC,0.005047118540796295,103854142.62654911,11085913.753206413
2020-09-10 00:00:00 UTC,0.0049995596984328365,103343471.20447676,10631120.575921562
2020-09-11 00:00:00 UTC,0.0049727071960478895,102012674.58739188,11274177.50203755
2020-09-12 00:00:00 UTC,0.004764893445526739,98370543.68290591,5368735.743072117
2020-09-13 00:00:00 UTC,0.0049503368185875194,102154814.6841767,5580774.678743611
2020-09-14 00:00:00 UTC,0.0048746297222555975,100663470.5895969,5095062.239826716
2020-09-15 00:00:00 UTC,0.005076354337581507,105201905.71465774,4877581.717903255
2020-09-16 00:00:00 UTC,0.005349451947477632,110575722.78070146,6733387.079185642
2020-09-17 00:00:00 UTC,0.005651032150854211,116467460.38606764,7073606.574545575
2020-09-18 00:00:00 UTC,0.005343191934885058,110692402.78585121,5901763.87962767
2020-09-19 00:00:00 UTC,0.0049752854688314635,103356361.85298969,4433797.631207427
2020-09-20 00:00:00 UTC,0.004956530997050291,102524303.42650488,4024274.7266960307
